,time,G(i),H_sun,T2m,WS10m,Int
398,2019-01-17 14:00:00,63.72,9.26,12.5,0.32,0.0
399,2019-01-17 15:00:00,401.18,21.6,13.88,0.19,0.0
400,2019-01-17 16:00:00,625.13,32.82,15.52,0.58,0.0
401,2019-01-17 17:00:00,906.52,42.15,17.17,0.97,0.0
402,2019-01-17 18:00:00,1011.85,48.27,18.81,1.35,0.0
403,2019-01-17 19:00:00,1032.67,49.7,19.5,1.33,0.0
404,2019-01-17 20:00:00,970.6,45.98,20.18,1.31,0.0
405,2019-01-17 21:00:00,827.61,38.2,20.87,1.28,0.0
406,2019-01-17 22:00:00,616.83,27.88,20.16,1.48,0.0
407,2019-01-17 23:00:00,353.69,16.08,19.44,1.68,0.0
408,2019-01-18 00:00:00,59.15,3.55,18.73,1.88,0.0
409,2019-01-18 01:00:00,0.0,0.0,17.23,1.67,0.0
410,2019-01-18 02:00:00,0.0,0.0,15.73,1.47,0.0
411,2019-01-18 03:00:00,0.0,0.0,14.23,1.27,0.0
412,2019-01-18 04:00:00,0.0,0.0,13.66,1.23,0.0
413,2019-01-18 05:00:00,0.0,0.0,13.08,1.19,0.0
414,2019-01-18 06:00:00,0.0,0.0,12.51,1.14,0.0
415,2019-01-18 07:00:00,0.0,0.0,12.21,1.16,0.0
416,2019-01-18 08:00:00,0.0,0.0,11.9,1.17,0.0
417,2019-01-18 09:00:00,0.0,0.0,11.6,1.19,0.0
418,2019-01-18 10:00:00,0.0,0.0,11.33,1.07,0.0
419,2019-01-18 11:00:00,0.0,0.0,11.06,0.95,0.0
420,2019-01-18 12:00:00,0.0,0.0,10.78,0.83,0.0
421,2019-01-18 13:00:00,0.0,0.0,11.72,1.49,0.0
422,2019-01-18 14:00:00,61.15,9.28,12.65,2.14,0.0
423,2019-01-18 15:00:00,322.71,21.64,13.58,2.8,0.0
424,2019-01-18 16:00:00,372.1,32.9,15.68,2.36,0.0
425,2019-01-18 17:00:00,894.59,42.27,17.78,1.92,0.0
426,2019-01-18 18:00:00,1000.0,48.44,19.88,1.48,0.0
427,2019-01-18 19:00:00,1024.52,49.91,20.54,1.57,0.0
428,2019-01-18 20:00:00,963.63,46.19,21.19,1.67,0.0
429,2019-01-18 21:00:00,824.46,38.4,21.85,1.77,0.0
430,2019-01-18 22:00:00,616.24,28.06,21.02,1.77,0.0
431,2019-01-18 23:00:00,355.02,16.24,20.19,1.77,0.0
432,2019-01-19 00:00:00,60.02,3.7,19.36,1.77,0.0
433,2019-01-19 01:00:00,0.0,0.0,17.71,2.26,0.0
434,2019-01-19 02:00:00,0.0,0.0,16.07,2.75,0.0
435,2019-01-19 03:00:00,0.0,0.0,14.42,3.24,0.0
436,2019-01-19 04:00:00,0.0,0.0,13.5,2.34,0.0
437,2019-01-19 05:00:00,0.0,0.0,12.58,1.44,0.0
438,2019-01-19 06:00:00,0.0,0.0,11.66,0.54,0.0
439,2019-01-19 07:00:00,0.0,0.0,11.45,0.64,0.0
440,2019-01-19 08:00:00,0.0,0.0,11.24,0.75,0.0
441,2019-01-19 09:00:00,0.0,0.0,11.03,0.86,0.0
442,2019-01-19 10:00:00,0.0,0.0,10.84,0.75,0.0
443,2019-01-19 11:00:00,0.0,0.0,10.66,0.64,0.0
444,2019-01-19 12:00:00,0.0,0.0,10.47,0.54,0.0
445,2019-01-19 13:00:00,0.0,0.0,11.47,0.46,0.0
446,2019-01-19 14:00:00,153.55,9.3,12.46,0.38,0.0
447,2019-01-19 15:00:00,414.75,21.68,13.46,0.3,0.0
448,2019-01-19 16:00:00,718.95,32.98,15.19,0.57,0.0
449,2019-01-19 17:00:00,899.32,42.4,16.93,0.83,0.0
450,2019-01-19 18:00:00,1004.52,48.62,18.66,1.09,0.0
451,2019-01-19 19:00:00,1026.49,50.12,19.43,1.26,0.0
452,2019-01-19 20:00:00,965.58,46.41,20.2,1.44,0.0
453,2019-01-19 21:00:00,505.98,38.61,20.97,1.61,0.0
454,2019-01-19 22:00:00,382.26,28.25,20.21,1.61,0.0
455,2019-01-19 23:00:00,283.36,16.4,19.46,1.61,0.0
456,2019-01-20 00:00:00,46.05,3.84,18.7,1.61,0.0
457,2019-01-20 01:00:00,0.0,0.0,16.99,1.75,0.0
458,2019-01-20 02:00:00,0.0,0.0,15.28,1.88,0.0
459,2019-01-20 03:00:00,0.0,0.0,13.57,2.01,0.0
460,2019-01-20 04:00:00,0.0,0.0,12.75,1.77,0.0
461,2019-01-20 05:00:00,0.0,0.0,11.93,1.53,0.0
462,2019-01-20 06:00:00,0.0,0.0,11.11,1.28,0.0
463,2019-01-20 07:00:00,0.0,0.0,11.12,1.01,0.0
464,2019-01-20 08:00:00,0.0,0.0,11.13,0.74,0.0
465,2019-01-20 09:00:00,0.0,0.0,11.14,0.47,0.0
466,2019-01-20 10:00:00,0.0,0.0,10.59,0.47,0.0
467,2019-01-20 11:00:00,0.0,0.0,10.04,0.47,0.0
468,2019-01-20 12:00:00,0.0,0.0,9.48,0.47,0.0
469,2019-01-20 13:00:00,0.0,0.0,10.78,0.5,0.0
470,2019-01-20 14:00:00,194.84,9.32,12.08,0.52,0.0
471,2019-01-20 15:00:00,481.31,21.74,13.38,0.55,0.0
472,2019-01-20 16:00:00,725.37,33.07,15.27,0.92,0.0
473,2019-01-20 17:00:00,906.85,42.53,17.15,1.29,0.0
474,2019-01-20 18:00:00,1013.03,48.8,19.04,1.66,0.0
475,2019-01-20 19:00:00,971.29,50.34,19.98,1.27,0.0
476,2019-01-20 20:00:00,885.98,46.64,20.93,0.89,0.0
477,2019-01-20 21:00:00,831.09,38.82,21.87,0.51,0.0
478,2019-01-20 22:00:00,620.87,28.43,20.99,1.17,0.0
479,2019-01-20 23:00:00,8.74,16.57,20.1,1.83,0.0
480,2019-01-21 00:00:00,0.97,3.99,19.22,2.48,0.0
481,2019-01-21 01:00:00,0.0,0.0,17.68,2.06,0.0
482,2019-01-21 02:00:00,0.0,0.0,16.15,1.65,0.0
483,2019-01-21 03:00:00,0.0,0.0,14.61,1.23,0.0
484,2019-01-21 04:00:00,0.0,0.0,13.75,1.2,0.0
485,2019-01-21 05:00:00,0.0,0.0,12.89,1.16,0.0
486,2019-01-21 06:00:00,0.0,0.0,12.03,1.13,0.0
487,2019-01-21 07:00:00,0.0,0.0,11.91,1.15,0.0
488,2019-01-21 08:00:00,0.0,0.0,11.79,1.17,0.0
489,2019-01-21 09:00:00,0.0,0.0,11.67,1.19,0.0
490,2019-01-21 10:00:00,0.0,0.0,11.53,1.1,0.0
491,2019-01-21 11:00:00,0.0,0.0,11.4,1.02,0.0
492,2019-01-21 12:00:00,0.0,0.0,11.26,0.94,0.0
493,2019-01-21 13:00:00,0.0,0.0,12.29,0.79,0.0
494,2019-01-21 14:00:00,191.73,9.35,13.31,0.63,0.0
495,2019-01-21 15:00:00,477.09,21.79,14.33,0.48,1.0
496,2019-01-21 16:00:00,719.91,33.16,15.8,0.63,0.0
497,2019-01-21 17:00:00,901.22,42.67,17.26,0.79,0.0
498,2019-01-21 18:00:00,1007.38,48.99,18.73,0.94,0.0
499,2019-01-21 19:00:00,1031.74,50.57,19.16,1.66,0.0
500,2019-01-21 20:00:00,972.0,46.86,19.59,2.37,0.0
501,2019-01-21 21:00:00,833.13,39.03,20.02,3.09,0.0
502,2019-01-21 22:00:00,494.36,28.62,19.17,3.03,0.0
503,2019-01-21 23:00:00,266.05,16.74,18.32,2.98,0.0
504,2019-01-22 00:00:00,69.19,4.14,17.47,2.92,0.0
505,2019-01-22 01:00:00,0.0,0.0,15.7,2.69,0.0
506,2019-01-22 02:00:00,0.0,0.0,13.93,2.45,0.0
507,2019-01-22 03:00:00,0.0,0.0,12.16,2.21,0.0
508,2019-01-22 04:00:00,0.0,0.0,11.54,1.94,0.0
509,2019-01-22 05:00:00,0.0,0.0,10.93,1.68,0.0
510,2019-01-22 06:00:00,0.0,0.0,10.31,1.42,0.0
511,2019-01-22 07:00:00,0.0,0.0,10.18,1.29,0.0
512,2019-01-22 08:00:00,0.0,0.0,10.06,1.15,0.0
513,2019-01-22 09:00:00,0.0,0.0,9.93,1.02,0.0
514,2019-01-22 10:00:00,0.0,0.0,9.68,1.04,0.0
515,2019-01-22 11:00:00,0.0,0.0,9.43,1.07,0.0
516,2019-01-22 12:00:00,0.0,0.0,9.17,1.09,0.0
517,2019-01-22 13:00:00,0.0,0.0,10.6,1.05,0.0
518,2019-01-22 14:00:00,195.88,9.38,12.03,1.01,0.0
519,2019-01-22 15:00:00,484.36,21.85,13.46,0.97,0.0
520,2019-01-22 16:00:00,728.89,33.26,15.14,1.5,0.0
521,2019-01-22 17:00:00,910.94,42.81,16.81,2.03,0.0
522,2019-01-22 18:00:00,1016.91,49.19,18.49,2.57,0.0
523,2019-01-22 19:00:00,1041.05,50.8,19.11,3.19,0.0
524,2019-01-22 20:00:00,980.31,47.1,19.74,3.82,0.0
525,2019-01-22 21:00:00,832.12,39.24,20.36,4.44,1.0
526,2019-01-22 22:00:00,610.48,28.81,19.41,4.31,1.0
527,2019-01-22 23:00:00,371.83,16.9,18.45,4.18,0.0
528,2019-01-23 00:00:00,72.02,4.29,17.5,4.06,0.0
529,2019-01-23 01:00:00,0.0,0.0,15.59,3.39,0.0
530,2019-01-23 02:00:00,0.0,0.0,13.68,2.72,0.0
531,2019-01-23 03:00:00,0.0,0.0,11.77,2.06,0.0
532,2019-01-23 04:00:00,0.0,0.0,11.17,1.69,0.0
533,2019-01-23 05:00:00,0.0,0.0,10.58,1.33,0.0
534,2019-01-23 06:00:00,0.0,0.0,9.98,0.97,0.0
535,2019-01-23 07:00:00,0.0,0.0,9.49,0.97,0.0
536,2019-01-23 08:00:00,0.0,0.0,9.01,0.97,0.0
537,2019-01-23 09:00:00,0.0,0.0,8.52,0.97,0.0
538,2019-01-23 10:00:00,0.0,0.0,8.21,0.93,0.0
539,2019-01-23 11:00:00,0.0,0.0,7.91,0.9,0.0
540,2019-01-23 12:00:00,0.0,0.0,7.6,0.87,0.0
541,2019-01-23 13:00:00,0.0,0.0,9.34,0.66,0.0
542,2019-01-23 14:00:00,126.47,9.42,11.07,0.46,0.0
543,2019-01-23 15:00:00,378.5,21.92,12.8,0.25,0.0
544,2019-01-23 16:00:00,473.5,33.36,14.81,0.67,0.0
545,2019-01-23 17:00:00,764.72,42.96,16.83,1.09,0.0
546,2019-01-23 18:00:00,1020.07,49.39,18.84,1.5,0.0
547,2019-01-23 19:00:00,1044.13,51.03,19.56,1.84,0.0
548,2019-01-23 20:00:00,984.47,47.33,20.29,2.17,0.0
549,2019-01-23 21:00:00,843.49,39.46,21.01,2.51,0.0
550,2019-01-23 22:00:00,635.29,29.0,19.96,2.76,0.0
551,2019-01-23 23:00:00,300.59,17.07,18.92,3.02,0.0
552,2019-01-24 00:00:00,57.13,4.43,17.87,3.27,0.0
553,2019-01-24 01:00:00,0.0,0.0,16.01,2.29,0.0
554,2019-01-24 02:00:00,0.0,0.0,14.15,1.31,0.0
555,2019-01-24 03:00:00,0.0,0.0,12.29,0.33,0.0
556,2019-01-24 04:00:00,0.0,0.0,11.83,0.45,0.0
557,2019-01-24 05:00:00,0.0,0.0,11.38,0.56,0.0
558,2019-01-24 06:00:00,0.0,0.0,10.92,0.68,0.0
559,2019-01-24 07:00:00,0.0,0.0,10.47,0.57,0.0
560,2019-01-24 08:00:00,0.0,0.0,10.03,0.46,0.0
561,2019-01-24 09:00:00,0.0,0.0,9.58,0.34,0.0
562,2019-01-24 10:00:00,0.0,0.0,9.18,0.33,0.0
563,2019-01-24 11:00:00,0.0,0.0,8.78,0.31,0.0
564,2019-01-24 12:00:00,0.0,0.0,8.37,0.29,0.0
565,2019-01-24 13:00:00,0.0,0.0,9.95,0.51,0.0
566,2019-01-24 14:00:00,194.89,9.46,11.52,0.74,0.0
567,2019-01-24 15:00:00,481.38,21.99,13.1,0.97,0.0
568,2019-01-24 16:00:00,725.36,33.47,14.71,0.95,0.0
569,2019-01-24 17:00:00,907.23,43.12,16.32,0.93,0.0
570,2019-01-24 18:00:00,1015.55,49.6,17.93,0.91,0.0
571,2019-01-24 19:00:00,1039.47,51.27,18.52,1.71,0.0
572,2019-01-24 20:00:00,401.09,47.58,19.1,2.51,0.0
573,2019-01-24 21:00:00,841.28,39.67,19.69,3.31,0.0
574,2019-01-24 22:00:00,544.32,29.19,18.83,2.86,0.0
575,2019-01-24 23:00:00,214.55,17.24,17.98,2.42,0.0
576,2019-01-25 00:00:00,38.56,4.58,17.12,1.97,0.0
577,2019-01-25 01:00:00,0.0,0.0,15.71,1.92,0.0
578,2019-01-25 02:00:00,0.0,0.0,14.29,1.86,0.0
579,2019-01-25 03:00:00,0.0,0.0,12.88,1.81,0.0
580,2019-01-25 04:00:00,0.0,0.0,12.2,1.43,0.0
581,2019-01-25 05:00:00,0.0,0.0,11.52,1.06,0.0
582,2019-01-25 06:00:00,0.0,0.0,10.84,0.69,0.0
583,2019-01-25 07:00:00,0.0,0.0,10.87,0.59,0.0
584,2019-01-25 08:00:00,0.0,0.0,10.9,0.49,0.0
585,2019-01-25 09:00:00,0.0,0.0,10.93,0.39,0.0
586,2019-01-25 10:00:00,0.0,0.0,10.53,0.38,0.0
587,2019-01-25 11:00:00,0.0,0.0,10.13,0.38,0.0
588,2019-01-25 12:00:00,0.0,0.0,9.73,0.37,0.0
589,2019-01-25 13:00:00,0.0,0.0,10.86,0.39,0.0
590,2019-01-25 14:00:00,195.77,9.51,11.98,0.4,0.0
591,2019-01-25 15:00:00,372.83,22.07,13.1,0.41,0.0
592,2019-01-25 16:00:00,521.02,33.58,14.65,0.75,0.0
593,2019-01-25 17:00:00,631.0,43.28,16.21,1.09,0.0
594,2019-01-25 18:00:00,760.43,49.81,17.76,1.43,0.0
595,2019-01-25 19:00:00,590.47,51.52,18.45,1.36,0.0
596,2019-01-25 20:00:00,569.84,47.82,19.13,1.28,0.0
597,2019-01-25 21:00:00,367.05,39.9,19.82,1.2,0.0
598,2019-01-25 22:00:00,195.06,29.38,18.9,1.71,0.0
599,2019-01-25 23:00:00,158.75,17.41,17.98,2.21,0.0
600,2019-01-26 00:00:00,27.18,4.73,17.06,2.72,0.0
601,2019-01-26 01:00:00,0.0,0.0,15.6,2.41,0.0
602,2019-01-26 02:00:00,0.0,0.0,14.15,2.11,0.0
603,2019-01-26 03:00:00,0.0,0.0,12.69,1.81,0.0
604,2019-01-26 04:00:00,0.0,0.0,11.91,1.78,0.0
605,2019-01-26 05:00:00,0.0,0.0,11.14,1.75,0.0
606,2019-01-26 06:00:00,0.0,0.0,10.36,1.72,0.0
607,2019-01-26 07:00:00,0.0,0.0,10.54,1.94,0.0
608,2019-01-26 08:00:00,0.0,0.0,10.72,2.16,0.0
609,2019-01-26 09:00:00,0.0,0.0,10.9,2.37,0.0
610,2019-01-26 10:00:00,0.0,0.0,10.85,1.96,0.0
611,2019-01-26 11:00:00,0.0,0.0,10.8,1.54,0.0
612,2019-01-26 12:00:00,0.0,0.0,10.75,1.13,0.0
613,2019-01-26 13:00:00,0.0,0.0,11.62,1.3,0.0
614,2019-01-26 14:00:00,194.52,9.56,12.49,1.46,0.0
615,2019-01-26 15:00:00,322.98,22.15,13.36,1.63,0.0
616,2019-01-26 16:00:00,577.38,33.7,15.32,1.49,0.0
617,2019-01-26 17:00:00,905.81,43.45,17.29,1.36,0.0
618,2019-01-26 18:00:00,1013.81,50.03,19.25,1.23,0.0
619,2019-01-26 19:00:00,962.32,51.77,20.24,1.17,0.0
620,2019-01-26 20:00:00,892.35,48.07,21.23,1.12,0.0
621,2019-01-26 21:00:00,695.6,40.12,22.22,1.06,0.0
622,2019-01-26 22:00:00,481.11,29.58,21.5,1.09,0.0
623,2019-01-26 23:00:00,376.26,17.57,20.77,1.11,0.0
624,2019-01-27 00:00:00,82.98,4.87,20.05,1.13,0.0
625,2019-01-27 01:00:00,0.0,0.0,18.23,1.6,0.0
626,2019-01-27 02:00:00,0.0,0.0,16.42,2.06,0.0
627,2019-01-27 03:00:00,0.0,0.0,14.6,2.52,0.0
628,2019-01-27 04:00:00,0.0,0.0,13.05,1.74,0.0
629,2019-01-27 05:00:00,0.0,0.0,11.5,0.95,0.0
630,2019-01-27 06:00:00,0.0,0.0,9.95,0.17,0.0
631,2019-01-27 07:00:00,0.0,0.0,9.65,0.17,0.0
632,2019-01-27 08:00:00,0.0,0.0,9.36,0.18,0.0
633,2019-01-27 09:00:00,0.0,0.0,9.06,0.19,0.0
634,2019-01-27 10:00:00,0.0,0.0,8.8,0.29,0.0
635,2019-01-27 11:00:00,0.0,0.0,8.54,0.38,0.0
636,2019-01-27 12:00:00,0.0,0.0,8.27,0.47,0.0
637,2019-01-27 13:00:00,0.0,0.0,9.46,0.52,0.0
638,2019-01-27 14:00:00,194.03,9.62,10.64,0.57,0.0
639,2019-01-27 15:00:00,477.88,22.23,11.82,0.62,0.0
640,2019-01-27 16:00:00,721.29,33.83,14.56,0.6,0.0
641,2019-01-27 17:00:00,906.37,43.62,17.3,0.58,0.0
642,2019-01-27 18:00:00,1016.85,50.26,20.04,0.57,0.0
643,2019-01-27 19:00:00,1044.36,52.03,20.94,1.17,0.0
644,2019-01-27 20:00:00,986.12,48.32,21.83,1.78,0.0
645,2019-01-27 21:00:00,848.94,40.35,22.73,2.39,0.0
646,2019-01-27 22:00:00,641.8,29.77,21.96,3.31,0.0
647,2019-01-27 23:00:00,382.3,17.74,21.19,4.23,0.0
648,2019-01-28 00:00:00,86.87,5.02,20.42,5.14,0.0
649,2019-01-28 01:00:00,0.0,0.0,18.03,4.44,0.0
650,2019-01-28 02:00:00,0.0,0.0,15.65,3.73,0.0
651,2019-01-28 03:00:00,0.0,0.0,13.26,3.02,0.0
652,2019-01-28 04:00:00,0.0,0.0,12.61,2.5,0.0
653,2019-01-28 05:00:00,0.0,0.0,11.97,1.97,0.0
654,2019-01-28 06:00:00,0.0,0.0,11.32,1.45,0.0
655,2019-01-28 07:00:00,0.0,0.0,10.64,1.06,0.0
656,2019-01-28 08:00:00,0.0,0.0,9.97,0.67,0.0
657,2019-01-28 09:00:00,0.0,0.0,9.29,0.28,0.0
658,2019-01-28 10:00:00,0.0,0.0,8.92,0.47,0.0
659,2019-01-28 11:00:00,0.0,0.0,8.56,0.66,0.0
660,2019-01-28 12:00:00,0.0,0.0,8.19,0.86,0.0
661,2019-01-28 13:00:00,0.0,0.0,9.62,0.67,0.0
662,2019-01-28 14:00:00,205.27,9.68,11.05,0.48,0.0
663,2019-01-28 15:00:00,496.38,22.32,12.48,0.29,0.0
664,2019-01-28 16:00:00,746.97,33.96,15.05,0.66,0.0
665,2019-01-28 17:00:00,933.54,43.8,17.62,1.03,0.0
666,2019-01-28 18:00:00,1044.68,50.49,20.19,1.39,0.0
667,2019-01-28 19:00:00,1070.77,52.3,21.17,1.5,0.0
668,2019-01-28 20:00:00,1011.38,48.58,22.15,1.6,0.0
669,2019-01-28 21:00:00,871.09,40.57,23.13,1.71,0.0
670,2019-01-28 22:00:00,659.64,29.97,22.27,2.74,0.0
671,2019-01-28 23:00:00,395.37,17.91,21.41,3.76,0.0
672,2019-01-29 00:00:00,91.16,5.17,20.55,4.79,0.0
673,2019-01-29 01:00:00,0.0,0.0,18.4,4.09,0.0
674,2019-01-29 02:00:00,0.0,0.0,16.24,3.39,0.0
675,2019-01-29 03:00:00,0.0,0.0,14.09,2.69,0.0
676,2019-01-29 04:00:00,0.0,0.0,12.63,2.05,0.0
677,2019-01-29 05:00:00,0.0,0.0,11.17,1.4,0.0
678,2019-01-29 06:00:00,0.0,0.0,9.71,0.76,0.0
679,2019-01-29 07:00:00,0.0,0.0,9.2,0.57,0.0
680,2019-01-29 08:00:00,0.0,0.0,8.7,0.39,0.0
681,2019-01-29 09:00:00,0.0,0.0,8.19,0.21,0.0
682,2019-01-29 10:00:00,0.0,0.0,7.83,0.36,0.0
683,2019-01-29 11:00:00,0.0,0.0,7.48,0.51,0.0
684,2019-01-29 12:00:00,0.0,0.0,7.12,0.66,0.0
685,2019-01-29 13:00:00,0.0,0.0,8.76,0.55,0.0
686,2019-01-29 14:00:00,209.78,9.75,10.39,0.43,0.0
687,2019-01-29 15:00:00,503.19,22.42,12.02,0.32,0.0
688,2019-01-29 16:00:00,754.25,34.09,14.66,0.69,0.0
689,2019-01-29 17:00:00,942.74,43.98,17.3,1.07,0.0
690,2019-01-29 18:00:00,1054.77,50.73,19.94,1.45,0.0
691,2019-01-29 19:00:00,1080.94,52.57,20.9,1.63,0.0
692,2019-01-29 20:00:00,1021.55,48.84,21.86,1.81,0.0
693,2019-01-29 21:00:00,880.38,40.8,22.82,1.99,0.0
694,2019-01-29 22:00:00,669.49,30.17,21.93,2.82,0.0
695,2019-01-29 23:00:00,402.01,18.08,21.05,3.66,0.0
696,2019-01-30 00:00:00,95.79,5.31,20.16,4.5,0.0
697,2019-01-30 01:00:00,0.0,0.0,17.56,3.93,0.0
698,2019-01-30 02:00:00,0.0,0.0,14.95,3.36,0.0
699,2019-01-30 03:00:00,0.0,0.0,12.35,2.79,0.0
700,2019-01-30 04:00:00,0.0,0.0,11.54,2.24,0.0
701,2019-01-30 05:00:00,0.0,0.0,10.72,1.7,0.0
702,2019-01-30 06:00:00,0.0,0.0,9.91,1.16,0.0
703,2019-01-30 07:00:00,0.0,0.0,9.76,1.14,0.0
704,2019-01-30 08:00:00,0.0,0.0,9.6,1.11,0.0
705,2019-01-30 09:00:00,0.0,0.0,9.45,1.09,0.0
706,2019-01-30 10:00:00,0.0,0.0,9.08,1.12,0.0
707,2019-01-30 11:00:00,0.0,0.0,8.72,1.15,0.0
708,2019-01-30 12:00:00,0.0,0.0,8.35,1.19,0.0
709,2019-01-30 13:00:00,0.0,0.0,9.29,1.28,0.0
710,2019-01-30 14:00:00,213.41,9.82,10.23,1.37,0.0
711,2019-01-30 15:00:00,509.62,22.52,11.17,1.46,0.0
712,2019-01-30 16:00:00,583.75,34.23,13.51,1.47,0.0
713,2019-01-30 17:00:00,950.67,44.17,15.84,1.47,0.0
714,2019-01-30 18:00:00,1061.19,50.97,18.18,1.48,0.0
715,2019-01-30 19:00:00,1087.29,52.84,19.09,1.52,0.0
716,2019-01-30 20:00:00,1026.6,49.11,20.0,1.56,0.0
717,2019-01-30 21:00:00,884.33,41.03,20.91,1.6,0.0
718,2019-01-30 22:00:00,670.05,30.36,20.02,1.72,0.0
719,2019-01-30 23:00:00,402.68,18.25,19.12,1.85,0.0
720,2019-01-31 00:00:00,98.14,5.46,18.23,1.97,0.0
721,2019-01-31 01:00:00,0.0,0.0,16.02,2.87,0.0
722,2019-01-31 02:00:00,0.0,0.0,13.82,3.77,0.0
723,2019-01-31 03:00:00,0.0,0.0,11.61,4.68,0.0
724,2019-01-31 04:00:00,0.0,0.0,10.74,3.32,0.0
725,2019-01-31 05:00:00,0.0,0.0,9.87,1.97,0.0
726,2019-01-31 06:00:00,0.0,0.0,9.0,0.62,0.0
727,2019-01-31 07:00:00,0.0,0.0,8.66,0.49,0.0
728,2019-01-31 08:00:00,0.0,0.0,8.32,0.36,0.0
729,2019-01-31 09:00:00,0.0,0.0,7.98,0.23,0.0
730,2019-01-31 10:00:00,0.0,0.0,7.71,0.31,0.0
731,2019-01-31 11:00:00,0.0,0.0,7.45,0.39,0.0
732,2019-01-31 12:00:00,0.0,0.0,7.18,0.47,0.0
733,2019-01-31 13:00:00,0.0,0.0,8.6,0.41,0.0
734,2019-01-31 14:00:00,210.49,9.89,10.01,0.36,0.0
735,2019-01-31 15:00:00,502.41,22.62,11.43,0.3,0.0
736,2019-01-31 16:00:00,752.49,34.37,13.44,0.67,0.0
737,2019-01-31 17:00:00,940.64,44.37,15.46,1.03,0.0
738,2019-01-31 18:00:00,1051.33,51.22,17.47,1.39,0.0
739,2019-01-31 19:00:00,1077.42,53.12,18.07,2.18,0.0
740,2019-01-31 20:00:00,1018.0,49.37,18.67,2.97,0.0
741,2019-01-31 21:00:00,876.9,41.27,19.27,3.75,0.0
742,2019-01-31 22:00:00,667.55,30.56,18.26,4.1,0.0
743,2019-01-31 23:00:00,403.33,18.42,17.25,4.45,0.0
744,2019-02-01 00:00:00,100.06,5.6,16.24,4.8,0.0
745,2019-02-01 01:00:00,0.0,0.0,14.46,3.96,0.0
746,2019-02-01 02:00:00,0.0,0.0,12.68,3.12,0.0
747,2019-02-01 03:00:00,0.0,0.0,10.91,2.28,0.0
748,2019-02-01 04:00:00,0.0,0.0,10.25,1.95,0.0
749,2019-02-01 05:00:00,0.0,0.0,9.6,1.62,0.0
750,2019-02-01 06:00:00,0.0,0.0,8.95,1.3,0.0
751,2019-02-01 07:00:00,0.0,0.0,8.49,1.21,0.0
752,2019-02-01 08:00:00,0.0,0.0,8.02,1.13,0.0
753,2019-02-01 09:00:00,0.0,0.0,7.56,1.05,0.0
754,2019-02-01 10:00:00,0.0,0.0,7.27,1.01,0.0
755,2019-02-01 11:00:00,0.0,0.0,6.98,0.97,0.0
756,2019-02-01 12:00:00,0.0,0.0,6.7,0.94,0.0
757,2019-02-01 13:00:00,0.0,0.0,8.72,0.76,0.0
758,2019-02-01 14:00:00,212.68,9.97,10.74,0.59,0.0
759,2019-02-01 15:00:00,505.78,22.73,12.75,0.41,0.0
760,2019-02-01 16:00:00,756.73,34.52,14.63,1.02,0.0
761,2019-02-01 17:00:00,944.63,44.57,16.51,1.63,0.0
762,2019-02-01 18:00:00,1056.39,51.47,18.39,2.23,0.0
763,2019-02-01 19:00:00,853.68,53.4,19.08,3.03,0.0
764,2019-02-01 20:00:00,787.02,49.65,19.76,3.83,0.0
765,2019-02-01 21:00:00,770.99,41.5,20.44,4.62,0.0
766,2019-02-01 22:00:00,502.07,30.76,19.49,4.36,0.0
767,2019-02-01 23:00:00,410.05,18.58,18.53,4.11,0.0
768,2019-02-02 00:00:00,111.38,5.74,17.58,3.85,0.0
769,2019-02-02 01:00:00,0.0,0.0,15.38,3.31,0.0
770,2019-02-02 02:00:00,0.0,0.0,13.18,2.78,0.0
771,2019-02-02 03:00:00,0.0,0.0,10.99,2.25,0.0
772,2019-02-02 04:00:00,0.0,0.0,10.49,1.65,0.0
773,2019-02-02 05:00:00,0.0,0.0,10.0,1.04,0.0
774,2019-02-02 06:00:00,0.0,0.0,9.5,0.44,0.0
775,2019-02-02 07:00:00,0.0,0.0,8.6,0.51,0.0
776,2019-02-02 08:00:00,0.0,0.0,7.7,0.58,0.0
777,2019-02-02 09:00:00,0.0,0.0,6.8,0.65,0.0
778,2019-02-02 10:00:00,0.0,0.0,6.52,0.56,0.0
779,2019-02-02 11:00:00,0.0,0.0,6.23,0.47,0.0
780,2019-02-02 12:00:00,0.0,0.0,5.95,0.39,0.0
781,2019-02-02 13:00:00,0.0,0.0,7.96,0.54,0.0
782,2019-02-02 14:00:00,207.09,10.05,9.98,0.7,0.0
783,2019-02-02 15:00:00,393.86,22.85,11.99,0.86,0.0
784,2019-02-02 16:00:00,434.95,34.68,14.36,1.07,0.0
785,2019-02-02 17:00:00,492.72,44.77,16.72,1.29,0.0
786,2019-02-02 18:00:00,669.59,51.73,19.08,1.5,0.0
787,2019-02-02 19:00:00,999.73,53.69,19.41,2.01,0.0
788,2019-02-02 20:00:00,999.51,49.92,19.74,2.52,0.0
789,2019-02-02 21:00:00,610.3,41.74,20.06,3.03,0.0
790,2019-02-02 22:00:00,143.49,30.96,18.87,3.45,0.0
791,2019-02-02 23:00:00,73.78,18.75,17.67,3.87,1.0
792,2019-02-03 00:00:00,46.89,5.88,16.48,4.29,0.0
793,2019-02-03 01:00:00,0.0,0.0,14.82,3.54,0.0
794,2019-02-03 02:00:00,0.0,0.0,13.16,2.79,0.0
795,2019-02-03 03:00:00,0.0,0.0,11.5,2.04,0.0
